symbol_id,ratio
21017078,8.073806414539776
91471736,24.248946027745784
112162455,9.867263859213443
119981197,27.41435206244229
131880263,48.6156770435642
135448428,23.477441997153917
190505523,8.514512016316125
215042534,15.374002808364791
233562186,23.94606604823709
274044452,8.694218855691675
277094434,47.027964375529635
287566707,17.611809325690583
300930735,26.03979385825198
322195984,12.308836362643731
345185514,8.523135855585057
357934744,16.550250021446924
365983392,45.92254088826482
384888276,40.96067737455314
410410549,16.88856495178777
437620995,8.640350887877199
467373863,14.570440628295621
472225445,21.082522381212698
475423027,6.244129364829605
489745769,55.16361996465695
492388109,10.157879471860397
497358944,26.506907569401296
517044301,16.568002368763047
521727649,34.996627120175376
524393483,35.427555278761396
551615498,18.38689024007101
551696679,9.531176754792874
561367407,30.02588186750065
562317272,33.926904178340024
580927515,41.74151013717439
592836602,40.51470754230136
594371651,9.485660211714679
598853759,14.548767545041715
606268354,22.341103748183112
621968218,9.55510717447382
622838522,34.6222757797323
637952191,28.58887199819443
689926167,18.77255632935356
690089372,15.669285354076134
711438691,13.084953477603825
713361128,13.620412105667933
730180589,11.123962619486385
741003329,21.727273099141893
744950942,24.87389377227681
744954676,19.385143942982722
750188684,4.295941733916057
757366526,4.714300816861218
789151983,42.97112991551114
794515221,39.679549948290735
811494802,25.458704491490934
821145794,8.86473166245344
870015018,34.59315527628183
891285607,8.0146641797143
908510254,10.460376994719278
914326221,44.44130811312242
936880521,18.934474644249732
951848558,22.948007063775236
976464316,10.295686682388457
977509408,8.052475341627853
985550812,21.832192267682338
1006986679,7.758972151414797
1029677210,5.278856462389508
1077784782,19.763489850398678
1084320043,15.0359697784002
1106122882,107.99860771071353
1124962330,10.974224128301428
1136394022,7.8753258062778455
1165777220,42.1959592588918
1187728599,282.8247124316268
1192306769,20.85986121789664
1204373172,7.927186822382137
1208642969,24.115456138291187
1215570788,16.64002860073244
1247698721,13.78476109057816
1254938535,31.113627604411466
1293883710,23.687776293754187
1314802257,20.942997164757482
1315550174,9.925998836691601
1319997702,26.643391337197873
1321469392,28.921366288006233
1371922640,20.54960021695672
1373658589,17.177678138151606
1419991101,3.422352640762583
1454265837,40.405442741645466
1491250107,27.398238566525496
1517608970,14.646868205072748
1563886982,22.97896267123622
1564587193,7.310646530939701
1587658992,40.776049165545686
1601864881,30.19321261855492
1604824491,15.778547686243755
1610278423,14.549600982247728
1636384769,13.095127890803852
1650110848,6.364018791512707
1663067900,10.22804447140968
1693846744,5.321994691423881
1694371381,11.068504774344378
1703268723,14.30153191206074
1703768560,11.03566883212252
1706904734,14.102720243834893
1715102655,17.359357158370337
1743320898,34.903204855111674
1765302320,1295.140650907149
1767845436,60.53668623218573
1776605267,5.906458187194617
1779417223,19.123100210620482
1788423698,30.475515279760113
1832211192,10.609514108388305
1892496014,30.604812538839436
1934988993,59.854786028034034
1938107672,8.958897234991664
1943082632,8.975987190947047
1958324384,6.237590384945281
2011235524,35.79597888408914
2030961717,22.84593820453433
2035001349,14.14313828417989
2060727951,47.24673333570699
2064490413,6.252358391713394
2086835548,16.16096391579747
2091634813,18.740852998653043
2093071476,17.773493343258096
2117223019,19.078121402676988
2122173022,20.446367454432664
2124132376,16.066190672041934
2159556487,15.42818742867057
2176833686,26.286568644798322
2201403875,25.054176181641896
2213398676,13.277732176242417
2237877031,20.90100343955475
2254595328,15.5425881875732
2260315277,17.774442078718007
2261388636,27.717508065209444
2270085871,47.53999231100697
2271647336,16.643231498357135
2310415046,18.769490189790737
2311475241,11.887513138049817
2341274918,16.384780580393535
2346036021,10.917752075482671
2359042753,7.72057708070864
2369192654,14.066268125824656
2370035670,23.751237877512835
2376045256,8.815454796289236
2376416502,18.624331747226737
2389446050,104.92921275289629
2403784509,24.485435647756216
2443654246,27.08238675925378
2475258360,10.644980191304217
2506986361,10.585258887634541
2524054893,93.08309625674156
2545831030,4.444796999505398
2551735880,13.025070834853603
2560074792,16.473906820437406
2565256561,330.69211369997913
2600168204,50.59593448191335
2626378231,16.496132689404654
2630004849,59.13769922493869
2649132303,16.133394390990482
2649561822,12.74660927086493
2657081625,8.588777638569619
2701946875,11.518833909318062
2730486371,26.357954432622513
2733749753,32.05491016402967
2754781702,14.890447831657507
2767552695,15.96945021876709
2783870791,27.710176333339888
2809088665,16.867470283127698
2818023153,34.91554242231998
2824634504,31.955902845406612
2881995264,34.377664531182894
2891149301,15.515724655808693
2898970845,11.859674799029861
2934940713,19.5268651580901
2950785599,35.7681009526172
2962699438,36.696610985428414
2973517277,24.966147928626526
2995293486,8.52131936070908
3003661381,8.05694220265925
3003875429,42.75109832127667
3020057914,9.617727275915744
3023354289,7.878160893335609
3089966707,16.586684211899158
